description,label,title,publisher,base,the_creator,creation_date,type,format,language,sysnum,related,attribution,subject,alternative_title
,אלבום 78: ארבע ליתוגרפיות של הר הבית. -Album 78: Four views of the mosques and other objects of interest occupying the site of the temple at Jerusalem,אלבום 78: ארבע ליתוגרפיות של הר הבית. -Album 78: Four views of the mosques and other objects of interest occupying the site of the temple at Jerusalem,,NNL01,,,image,4 Lithographs : color..,eng,002716507,http://merhav.nli.org.il/primo_library/libweb/action/display.do?tabs=detailsTab&ct=display&fn=search&doc=NNL_ARCHIVE_AL002716507,"[""הספרייה הלאומית. יוצר/ים: [יש לציין את שם היוצר/ים]. אוסף ורמן""]",[null],"[""Album 78: Four views of the mosques and other objects of interest occupying the site of the temple at Jerusalem""]"
,אלבום 79: דפים מאלבום ארץ ישראל ועבר הירדן. -Album 79: Leafs from Palestine and Transjordan Album,אלבום 79: דפים מאלבום ארץ ישראל ועבר הירדן. -Album 79: Leafs from Palestine and Transjordan Album,,NNL01,,,image,93 Photographs : b&w ; 10 X 12 cm..,eng,002716508,http://merhav.nli.org.il/primo_library/libweb/action/display.do?tabs=detailsTab&ct=display&fn=search&doc=NNL_ARCHIVE_AL002716508,"[""הספרייה הלאומית. יוצר/ים: [יש לציין את שם היוצר/ים]. אוסף ורמן""]",[null],"[""Album 79: Leafs from Palestine and Transjordan Album""]"
,"אלבום 84: אלבום המשלחת הרוחנית הרוסית, ירושלים. -Album 84: Russian Spiritual Mission in Jerusalem Album","אלבום 84: אלבום המשלחת הרוחנית הרוסית, ירושלים. -Album 84: Russian Spiritual Mission in Jerusalem Album",,NNL01,,,image,33 Photographs : b&w ; 12 X 17 cm..,rus,002760535,http://merhav.nli.org.il/primo_library/libweb/action/display.do?tabs=detailsTab&ct=display&fn=search&doc=NNL_ARCHIVE_AL002760535,"[""הספרייה הלאומית. יוצר/ים: [יש לציין את שם היוצר/ים]. אוסף ורמן""]",[null],"[""Album 84: Russian Spiritual Mission in Jerusalem Album""]"
,אלבום 10: אלבום זנגקי. -Album 10: Zangaki Album.,אלבום 10: אלבום זנגקי. -Album 10: Zangaki Album.,,NNL01,,,image,"48 Photographs : b&w, sepia ; 230 X 285 mm..",fre,002762017,http://merhav.nli.org.il/primo_library/libweb/action/display.do?tabs=detailsTab&ct=display&fn=search&doc=NNL_ARCHIVE_AL002762017,"[""הספרייה הלאומית. יוצר/ים: [יש לציין את שם היוצר/ים]. אוסף ורמן""]",[null],"[""Album 10: Zangaki Album.""]"
,אלבום 55: אלבום קבר דוד מדרום. -Album 55: King David's Tomb from South Album.,אלבום 55: אלבום קבר דוד מדרום. -Album 55: King David's Tomb from South Album.,,NNL01,,,image,"8 Photographs : b&w, sepia ; 219 X 291 mm..",eng,002762029,http://merhav.nli.org.il/primo_library/libweb/action/display.do?tabs=detailsTab&ct=display&fn=search&doc=NNL_ARCHIVE_AL002762029,"[""הספרייה הלאומית. יוצר/ים: [יש לציין את שם היוצר/ים]. אוסף ורמן""]",[null],"[""Album 55: King David's Tomb from South Album.""]"
,אלבום 67: תצלומי החברה לחקר ארץ ישראל ושל פרנק מיסון גוד. -Album 67: Palestine Exploration Fund and Frank Mason Good Photographs.,אלבום 67: תצלומי החברה לחקר ארץ ישראל ושל פרנק מיסון גוד. -Album 67: Palestine Exploration Fund and Frank Mason Good Photographs.,,NNL01,,,image,"86 Photographs : b&w, sepia ; 21.5 X 28 cm..",eng,002812472,http://merhav.nli.org.il/primo_library/libweb/action/display.do?tabs=detailsTab&ct=display&fn=search&doc=NNL_ARCHIVE_AL002812472,"[""הספרייה הלאומית. יוצר/ים: [יש לציין את שם היוצר/ים]. אוסף ורמן""]",[null],"[""Album 67: Palestine Exploration Fund and Frank Mason Good Photographs.""]"
,"אלבום 85: יומן מסע בסוריה, ארץ ישראל ומצרים. -Album 85: Diary of a tour in Syria, Palestine and Egypt.","אלבום 85: יומן מסע בסוריה, ארץ ישראל ומצרים. -Album 85: Diary of a tour in Syria, Palestine and Egypt.",,NNL01,,,image,133 Photographs : b&w ;..,eng,003451589,http://merhav.nli.org.il/primo_library/libweb/action/display.do?tabs=detailsTab&ct=display&fn=search&doc=NNL_ARCHIVE_AL003451589,"[""הספרייה הלאומית. יוצר/ים: [יש לציין את שם היוצר/ים]. אוסף ורמן""]",[null],"[""Album 85: Diary of a tour in Syria, Palestine and Egypt.""]"
,"אלבום 80: תצלומי החברה הפרבוסלבית הקיסרית בארץ ישראל. -Виѳлеемъ и его окрестности : 12 видовъ, снятыхъ на мѣстѣ. -Вифлеем и его окрестности","אלבום 80: תצלומי החברה הפרבוסלבית הקיסרית בארץ ישראל. -Виѳлеемъ и его окрестности : 12 видовъ, снятыхъ на мѣстѣ. -Вифлеем и его окрестности",,NNL01,,,image,24 Photographs : b&w ;..,rus,003451604,http://merhav.nli.org.il/primo_library/libweb/action/display.do?tabs=detailsTab&ct=display&fn=search&doc=NNL_ARCHIVE_AL003451604,"[""הספרייה הלאומית. יוצר/ים: [יש לציין את שם היוצר/ים]. אוסף ורמן""]",[null],"[""Виѳлеемъ и его окрестности : 12 видовъ, снятыхъ на мѣстѣ."", ""Вифлеем и его окрестности""]"
,אלבום 81: אלבום לוטננט בראון ממלחמת העולם הראשונה. -Album 81: Lieutenant G. A. Browne WWI Album.,אלבום 81: אלבום לוטננט בראון ממלחמת העולם הראשונה. -Album 81: Lieutenant G. A. Browne WWI Album.,,NNL01,,,image,602 Photographs : b&w ;..,eng,003739126,http://merhav.nli.org.il/primo_library/libweb/action/display.do?tabs=detailsTab&ct=display&fn=search&doc=NNL_ARCHIVE_AL003739126,"[""הספרייה הלאומית. יוצר/ים: [יש לציין את שם היוצר/ים]. אוסף ורמן""]",[null],"[""Album 81: Lieutenant G. A. Browne WWI Album.""]"
,אלבום 86: מסע צליינים גרמנים לארץ הקודש. -Album 86: Meine Reise nach dem heiligen Lande.,אלבום 86: מסע צליינים גרמנים לארץ הקודש. -Album 86: Meine Reise nach dem heiligen Lande.,,NNL01,,,image,204 Photographs : b&w ..,ger,003749738,http://merhav.nli.org.il/primo_library/libweb/action/display.do?tabs=detailsTab&ct=display&fn=search&doc=NNL_ARCHIVE_AL003749738,"[""הספרייה הלאומית. יוצר/ים: [יש לציין את שם היוצר/ים]. אוסף ורמן""]",[null],"[""Album 86: Meine Reise nach dem heiligen Lande.""]"
,אלבום 87: אלבום הרולד ד. פירסון. -Album 86: Harold D. Pearson Album.,אלבום 87: אלבום הרולד ד. פירסון. -Album 86: Harold D. Pearson Album.,,NNL01,,,image,360 Photographs : b&w ;..,eng,003752700,http://merhav.nli.org.il/primo_library/libweb/action/display.do?tabs=detailsTab&ct=display&fn=search&doc=NNL_ARCHIVE_AL003752700,"[""הספרייה הלאומית. יוצר/ים: [יש לציין את שם היוצר/ים]. אוסף ורמן""]",[null],"[""Album 86: Harold D. Pearson Album.""]"
,אלבום 88: מלחמת העולם הראשונה בארץ ישראל. -Album 88: Bonfils 18 X 24 format photographs,אלבום 88: מלחמת העולם הראשונה בארץ ישראל. -Album 88: Bonfils 18 X 24 format photographs,,NNL01,,,image,145 Photographs : b&w ; 18 X 24 cm..,fre,003753453,http://merhav.nli.org.il/primo_library/libweb/action/display.do?tabs=detailsTab&ct=display&fn=search&doc=NNL_ARCHIVE_AL003753453,"[""הספרייה הלאומית. יוצר/ים: [יש לציין את שם היוצר/ים]. אוסף ורמן""]",[null],"[""Album 88: Bonfils 18 X 24 format photographs""]"
,אלבום 89: המזרח. -Album 89: Levant.,אלבום 89: המזרח. -Album 89: Levant.,,NNL01,,,image,57 Photographs : b&w ; 230 X 285 mm..,fre,003899731,http://merhav.nli.org.il/primo_library/libweb/action/display.do?tabs=detailsTab&ct=display&fn=search&doc=NNL_ARCHIVE_AL003899731,"[""הספרייה הלאומית. יוצר/ים: [יש לציין את שם היוצר/ים]. אוסף ורמן""]",[null],"[""Album 89: Levant.""]"
,אלבום 90: מסע אל המזרח התיכון בשנת 1924. -Album 90: A tour of the Middle East in 1924.,אלבום 90: מסע אל המזרח התיכון בשנת 1924. -Album 90: A tour of the Middle East in 1924.,,NNL01,,,image,25 Photographs : b&w ; 90 X 145 mm..,fre,003901323,http://merhav.nli.org.il/primo_library/libweb/action/display.do?tabs=detailsTab&ct=display&fn=search&doc=NNL_ARCHIVE_AL003901323,"[""הספרייה הלאומית. יוצר/ים: [יש לציין את שם היוצר/ים]. אוסף ורמן""]",[null],"[""Album 90: A tour of the Middle East in 1924.""]"
,אלבום 91: תצלומי ברגהיים מארץ ישראל ותצלומים מסוריה. -Album 91: Peter Bergheim's photographs from Palestine and other photographs from Syria.,אלבום 91: תצלומי ברגהיים מארץ ישראל ותצלומים מסוריה. -Album 91: Peter Bergheim's photographs from Palestine and other photographs from Syria.,,NNL01,,,image,6 Photographs : b&w ; 190 X 230 mm..,eng,003901524,http://merhav.nli.org.il/primo_library/libweb/action/display.do?tabs=detailsTab&ct=display&fn=search&doc=NNL_ARCHIVE_AL003901524,"[""הספרייה הלאומית. יוצר/ים: [יש לציין את שם היוצר/ים]. אוסף ורמן""]",[null],"[""Album 91: Peter Bergheim's photographs from Palestine and other photographs from Syria.""]"
