description,label,title,publisher,base,the_creator,creation_date,type,format,language,sysnum,related,attribution,subject,alternative_title
,"כתובה. ישראל. ד'תשפ""ד.","כתובה. ישראל. ד'תשפ""ד.",ישראל,NNL01,,"יב בכסלו ד'תשפ""ד (1023)",manuscript,"1 דף ; 340X190 מ""מ..; קלף.",heb,000300590,http://merhav.nli.org.il/primo_library/libweb/action/display.do?tabs=detailsTab&ct=display&fn=search&doc=NNL_ALEPH000300590,"[""מאוסף הספרייה הלאומית""]",[null],"[""Ketubbah. Israel. 1023""]"
,"כתובה. צור, לבנון. ד'תשפ""ג.","כתובה. צור, לבנון. ד'תשפ""ג.",צור,NNL01,,"ד'תשפ""ג (1023)",manuscript,"דף 1 ; 16X19 ס""מ..; 47 שורות קרוע מעט (חסר חלק מהתאריך והחתימות).",heb;arc,002545680,http://merhav.nli.org.il/primo_library/libweb/action/display.do?tabs=detailsTab&ct=display&fn=search&doc=NNL_ALEPH002545680,"[""מאוסף הספרייה הלאומית""]",[null],"[""Ketubbah. Tyre, Lebanon. 1023""]"
,"כתובה. סטניסלב, אוקראינה. תרצ""ז.","כתובה. סטניסלב, אוקראינה. תרצ""ז.",סטאניסלאב,NNL01,,"כה בטבת תרצ""ז (1937)",manuscript,"1 דף ; 290X202 מ""מ..; נייר.",heb,000300532,http://merhav.nli.org.il/primo_library/libweb/action/display.do?tabs=detailsTab&ct=display&fn=search&doc=NNL_ALEPH000300532,"[""מאוסף הספרייה הלאומית""]",[null],"[""Ketubbah. Stanislav, Ukraine. 1937""]"
Crypto-Jews -- Iran,"כתובה. משהד, איראן. 1904.","כתובה. משהד, איראן. 1904.",משהד,NNL01,,דו אלחג'ה אלף שלוש מאות עשרים ואחת להיג'רה (1904),manuscript,"4 דפים ; 238X155 מ""מ..; נייר.",heb,000300572,http://merhav.nli.org.il/primo_library/libweb/action/display.do?tabs=detailsTab&ct=display&fn=search&doc=NNL_ALEPH000300572,"[""מאוסף הספרייה הלאומית""]","[""Crypto-Jews -- Iran""]","[""Ketubbah. Mashhad, Iran. 1904""]"
Crypto-Jews -- Iran,"כתובה. משהד, איראן. 1921.","כתובה. משהד, איראן. 1921.",משהד,NNL01,,ב שעבאן אלף שלוש מאות שלושים ותשע להיג'רה (1921),manuscript,"4 דף ; 217X135 מ""מ..; נייר.",heb,000301029,http://merhav.nli.org.il/primo_library/libweb/action/display.do?tabs=detailsTab&ct=display&fn=search&doc=NNL_ALEPH000301029,"[""מאוסף הספרייה הלאומית""]","[""Crypto-Jews -- Iran""]","[""Ketubbah. Mashhad, Iran. 1921""]"
Crypto-Jews -- Iran,"כתובה. משהד, איראן. 1924.","כתובה. משהד, איראן. 1924.",משהד,NNL01,,כח רג'ב אלף שלוש מאות ארבעים ושתיים להיג'רה (1924),manuscript,"4 דפים ; 227X135 מ""מ..; נייר.",heb,000300794,http://merhav.nli.org.il/primo_library/libweb/action/display.do?tabs=detailsTab&ct=display&fn=search&doc=NNL_ALEPH000300794,"[""מאוסף הספרייה הלאומית""]","[""Crypto-Jews -- Iran""]","[""Ketubbah. Mashhad, Iran. 1924""]"
,"כתובה (קטע). אל-טווילה, תימן. קפ""ט.","כתובה (קטע). אל-טווילה, תימן. קפ""ט.",אלטווילה,NNL01,,"קפ""ט (1429)",manuscript,"קטע נייר קטן, בשני קרעים סמוכים. שרד רק ראש המסמך, כותרת ו-4 שורות העליונות. בשטח הריק של הגליון העליון, ובצד ב' הריק, כתיב משנית כתנה יותר, שנכתב אחרי שנחתך הנייר לגודל הנוכחי. שרדו ממנו 16 שורות בצד ב'..",heb;jrb,002625820,http://merhav.nli.org.il/primo_library/libweb/action/display.do?tabs=detailsTab&ct=display&fn=search&doc=NNL_ALEPH002625820,"[""מאוסף הספרייה הלאומית""]",[null],"[""Ketubbah. Al-Tawila, Yemen. 1429""]"
,"כתובה. סמורה, ספרד. ר""ז (?) - רמ""ז (?)","כתובה. סמורה, ספרד. ר""ז (?) - רמ""ז (?)",סמורה,NNL01,,"ד בטבת ר""ז (?) - רמ""ז",manuscript,"1 דף ; 350X430 מ""מ..; קלף.",heb,000300543,http://merhav.nli.org.il/primo_library/libweb/action/display.do?tabs=detailsTab&ct=display&fn=search&doc=NNL_ALEPH000300543,"[""מאוסף הספרייה הלאומית""]",[null],"[""Ketubbah. Zamora, Spain. 1447(?)-1487(?)""]"
,"כתובה. באיו סגורה, ספרד. רמ""-.","כתובה. באיו סגורה, ספרד. רמ""-.",שיגורה,NNL01,,"רמ"" (1480)",manuscript,"1 דף ; 192X135 מ""מ..; קלף.",heb,000300537,http://merhav.nli.org.il/primo_library/libweb/action/display.do?tabs=detailsTab&ct=display&fn=search&doc=NNL_ALEPH000300537,"[""מאוסף הספרייה הלאומית""]",[null],"[""Ketubbah. Segura, Spain. 148-""]"
,"כתובה. קרמונה, איטליה. רע""א.","כתובה. קרמונה, איטליה. רע""א.",קרימונה,NNL01,,"ל באדר א רע""א (1511)",manuscript,"1 דף ; 402X338 מ""מ..; קלף.",heb,000300926,http://merhav.nli.org.il/primo_library/libweb/action/display.do?tabs=detailsTab&ct=display&fn=search&doc=NNL_ALEPH000300926,"[""מאוסף הספרייה הלאומית""]",[null],"[""Ketubbah. Cremona, Italy. 1511""]"
,"כתובה. פדובה, איטליה. שכ""ב.","כתובה. פדובה, איטליה. שכ""ב.",פדואה,NNL01,,"ז בחשון שכ""ב (1561)",manuscript,"1 דף ; 371X312 מ""מ..; קלף.",heb,000300927,http://merhav.nli.org.il/primo_library/libweb/action/display.do?tabs=detailsTab&ct=display&fn=search&doc=NNL_ALEPH000300927,"[""מאוסף הספרייה הלאומית""]",[null],"[""Ketubbah. Padua, Italy. 1561""]"
,"כתובה. פורמיה, איטליה. שכ""א.","כתובה. פורמיה, איטליה. שכ""א.",פורמי,NNL01,,"יא בתמוז שכ""א (1561)",manuscript,"1 דף ; 300X225 מ""מ..; קלף.",heb,000300847,http://merhav.nli.org.il/primo_library/libweb/action/display.do?tabs=detailsTab&ct=display&fn=search&doc=NNL_ALEPH000300847,"[""מאוסף הספרייה הלאומית""]",[null],"[""Ketubbah. Formia, Italy. 1561""]"
,"כתובה. אלמאורה, תימן. שנ""-.","כתובה. אלמאורה, תימן. שנ""-.",אלמאורה,NNL01,,"כח בכסלו א'תתק""- לשטרות (159-)",manuscript,"1 דף ; 240X130 מ""מ..; נייר.",heb,000300731,http://merhav.nli.org.il/primo_library/libweb/action/display.do?tabs=detailsTab&ct=display&fn=search&doc=NNL_ALEPH000300731,"[""מאוסף הספרייה הלאומית""]",[null],"[""Ketubbah. Almaura, Yemen. 159-""]"
,"כתובה. פדובה, איטליה. שנ""ב.","כתובה. פדובה, איטליה. שנ""ב.",פאדווה,NNL01,,"יא בטבת שנ""ב (1591)",manuscript,"1 דף ; 538X438 מ""מ..; קלף.",heb,000300127,http://merhav.nli.org.il/primo_library/libweb/action/display.do?tabs=detailsTab&ct=display&fn=search&doc=NNL_ALEPH000300127,"[""מאוסף הספרייה הלאומית""]",[null],"[""Ketubbah. Padua, Italy. 1591""]"
Marriage -- Jews; Sabbatical year (Judaism),"תנאים לנשואין (קטע). מאה י""ז-י""ט","תנאים לנשואין (קטע). מאה י""ז-י""ט",,NNL01,,"מאה י""ז-י""ט",manuscript,,heb;jrb,002720357,http://merhav.nli.org.il/primo_library/libweb/action/display.do?tabs=detailsTab&ct=display&fn=search&doc=NNL_ALEPH002720357,"[""מאוסף הספרייה הלאומית""]","[""Marriage -- Jews; Sabbatical year (Judaism)""]",[null]
,"כתובה. פדובה, איטליה. שע""ז.","כתובה. פדובה, איטליה. שע""ז.",פאדובה,NNL01,,"ה באדר שע""ז (1617)",manuscript,"1 דף ; 760X515 מ""מ..; קלף.",heb,000301073,http://merhav.nli.org.il/primo_library/libweb/action/display.do?tabs=detailsTab&ct=display&fn=search&doc=NNL_ALEPH000301073,"[""מאוסף הספרייה הלאומית""]",[null],"[""Ketubbah. Padua, Italy. 1617""]"
,"כתובה. מנטובה, איטליה. שע""ט.","כתובה. מנטובה, איטליה. שע""ט.",מנטובה,NNL01,,"ו באדר שע""ט (1619)",manuscript,"1 דף ; 598X415 מ""מ..; קלף.",heb,000300078,http://merhav.nli.org.il/primo_library/libweb/action/display.do?tabs=detailsTab&ct=display&fn=search&doc=NNL_ALEPH000300078,"[""מאוסף הספרייה הלאומית""]",[null],"[""Ketubbah. Mantua, Italy. 1619"", ""תנ\""ך.""]"
,"כתובה. מודנה, איטליה. ש""ף.","כתובה. מודנה, איטליה. ש""ף.",מודינא,NNL01,,"ח באדר ב ש""פ (1620)",manuscript,"1 דף ; 452X340 מ""מ..; קלף.",heb,000300980,http://merhav.nli.org.il/primo_library/libweb/action/display.do?tabs=detailsTab&ct=display&fn=search&doc=NNL_ALEPH000300980,"[""מאוסף הספרייה הלאומית""]",[null],"[""Ketubbah. Modena, Italy. 1620""]"
,"כתובה. ונציה, איטליה. שפ""ג.","כתובה. ונציה, איטליה. שפ""ג.",ויניזיא,NNL01,,"יב בתשרי שפ""ג (1622)",manuscript,"1 דף ; 720X530 מ""מ..; קלף.",heb,000301066,http://merhav.nli.org.il/primo_library/libweb/action/display.do?tabs=detailsTab&ct=display&fn=search&doc=NNL_ALEPH000301066,"[""מאוסף הספרייה הלאומית""]",[null],"[""Ketubbah. Venice, Italy. 1622""]"
,"כתובה. אנקונה, איטליה. שפ""ג.","כתובה. אנקונה, איטליה. שפ""ג.",אנקונה,NNL01,,"אדר ב שפ""ג (1623)",manuscript,"1 דף ; 485X342 מ""מ..; קלף.",heb,000301021,http://merhav.nli.org.il/primo_library/libweb/action/display.do?tabs=detailsTab&ct=display&fn=search&doc=NNL_ALEPH000301021,"[""מאוסף הספרייה הלאומית""]",[null],"[""Ketubbah. Ancona, Italy. 1623""]"
,"כתובה. ונציה, איטליה. שפ""ד.","כתובה. ונציה, איטליה. שפ""ד.",ויניציאה,NNL01,,"ב בניסן שפ""ד (1624)",manuscript,"1 דף ; 550X440 מ""מ..; קלף.",heb,000300638,http://merhav.nli.org.il/primo_library/libweb/action/display.do?tabs=detailsTab&ct=display&fn=search&doc=NNL_ALEPH000300638,"[""מאוסף הספרייה הלאומית""]",[null],"[""Ketubbah. Venice, Italy. 1624""]"
,"כתובה. פדובה, איטליה. שצ""ב.","כתובה. פדובה, איטליה. שצ""ב.",פדובה,NNL01,,"ז בטבת שצ""ב (1631)",manuscript,"1 דף ; 470X440 מ""מ..; קלף.",heb,000300132,http://merhav.nli.org.il/primo_library/libweb/action/display.do?tabs=detailsTab&ct=display&fn=search&doc=NNL_ALEPH000300132,"[""מאוסף הספרייה הלאומית""]",[null],"[""Ketubbah. Padua, Italy. 1631""]"
,"כתובה. פדובה, איטליה. שצ""ד.","כתובה. פדובה, איטליה. שצ""ד.",פאדווה,NNL01,,"יד בשבט שצ""ד (1634)",manuscript,"1 דף ; 592X560 מ""מ..; קלף.",heb,000300721,http://merhav.nli.org.il/primo_library/libweb/action/display.do?tabs=detailsTab&ct=display&fn=search&doc=NNL_ALEPH000300721,"[""מאוסף הספרייה הלאומית""]",[null],"[""Ketubbah. Padua, Italy. 1634""]"
,"כתובה. סלוניקי, יוון. שצ""ט.","כתובה. סלוניקי, יוון. שצ""ט.",שלוניקי,NNL01,,"יד בתשרי שצ""ט (1638)",manuscript,"1 דף ; 390X285 מ""מ..; קלף.",heb,000300221,http://merhav.nli.org.il/primo_library/libweb/action/display.do?tabs=detailsTab&ct=display&fn=search&doc=NNL_ALEPH000300221,"[""מאוסף הספרייה הלאומית""]",[null],"[""Ketubbah. Thessalonikē, Greece. 1638""]"
,"כתובה. ונציה, איטליה. ת""ב.","כתובה. ונציה, איטליה. ת""ב.",ויניציאה,NNL01,,"ה באדר ב ת""ב (1642)",manuscript,"1 דף ; 700X495 מ""מ..; קלף.",heb,000301069,http://merhav.nli.org.il/primo_library/libweb/action/display.do?tabs=detailsTab&ct=display&fn=search&doc=NNL_ALEPH000301069,"[""מאוסף הספרייה הלאומית""]",[null],"[""Ketubbah. Venice, Italy. 1642""]"
,"כתובה. ונציה, איטליה. ת""י.","כתובה. ונציה, איטליה. ת""י.",ויניזיא,NNL01,,"ה בניסן ת""י (1650)",manuscript,"1 דף ; 930X640 מ""מ..; קלף.",heb,000300622,http://merhav.nli.org.il/primo_library/libweb/action/display.do?tabs=detailsTab&ct=display&fn=search&doc=NNL_ALEPH000300622,"[""מאוסף הספרייה הלאומית""]",[null],"[""Ketubbah. Venice, Italy. 1650""]"
,"כתובה. סיינה, איטליה. ת""י.","כתובה. סיינה, איטליה. ת""י.",סיינה,NNL01,,"יג באדר ב ת""י (1650)",manuscript,"1 דף ; 400X300 מ""מ..; קלף.",heb,003496873,http://merhav.nli.org.il/primo_library/libweb/action/display.do?tabs=detailsTab&ct=display&fn=search&doc=NNL_ALEPH003496873,"[""מאוסף הספרייה הלאומית""]",[null],"[""Ketubbah. Siena, Italy. 1650""]"
,"כתובה. ליוורנו, איטליה. תט""ז","כתובה. ליוורנו, איטליה. תט""ז",ליוורנו,NNL01,,"טו בסיון תט""ז (1656)",manuscript,"1 דף ; 495X385 מ""מ..; קלף.",heb,000300322,http://merhav.nli.org.il/primo_library/libweb/action/display.do?tabs=detailsTab&ct=display&fn=search&doc=NNL_ALEPH000300322,"[""מאוסף הספרייה הלאומית""]",[null],"[""Ketubbah. Livorno, Italy. 1656""]"
,"כתובה. ונציה, איטליה. תכ""ו","כתובה. ונציה, איטליה. תכ""ו",ויניציאה,NNL01,,"ה בחשון תכ""ו (1665)",manuscript,"1 דף ; 763X495מ""מ..; קלף.",heb,000301067,http://merhav.nli.org.il/primo_library/libweb/action/display.do?tabs=detailsTab&ct=display&fn=search&doc=NNL_ALEPH000301067,"[""מאוסף הספרייה הלאומית""]",[null],"[""Ketubbah. Venice, Italy. 1665""]"
,"כתובה. עמראן, תימן. תכ""ו","כתובה. עמראן, תימן. תכ""ו",עמראן,NNL01,,"ה בשבט א'תתקע""ז לשטרות (1666)",manuscript,"1 דף ; 230X192 מ""מ..; נייר.",heb,000300735,http://merhav.nli.org.il/primo_library/libweb/action/display.do?tabs=detailsTab&ct=display&fn=search&doc=NNL_ALEPH000300735,"[""מאוסף הספרייה הלאומית""]",[null],"[""Ketubbah. Amran, Yemen. 1666""]"
,"כתובה. רומא, איטליה. תכ""ט","כתובה. רומא, איטליה. תכ""ט",רומא,NNL01,,"ל בתשרי תכ""ט (1668)",manuscript,"1 דף ; 373X283 מ""מ..; קלף.",heb,000300587,http://merhav.nli.org.il/primo_library/libweb/action/display.do?tabs=detailsTab&ct=display&fn=search&doc=NNL_ALEPH000300587,"[""מאוסף הספרייה הלאומית""]",[null],"[""Ketubbah. Rome, Italy. 1668""]"
,"כתובה. הזם, תימן. ת""ל.","כתובה. הזם, תימן. ת""ל.",הזם,NNL01,,"ז בתשרי א'תתקפ""א לשטרות (1669)",manuscript,"1 דף ; 242X190 מ""מ..; נייר.",heb,000300736,http://merhav.nli.org.il/primo_library/libweb/action/display.do?tabs=detailsTab&ct=display&fn=search&doc=NNL_ALEPH000300736,"[""מאוסף הספרייה הלאומית""]",[null],"[""Ketubbah. Hizam, Yemen. 1669""]"
,"כתובה. קזאלה מונפרטו, איטליה. תל""א","כתובה. קזאלה מונפרטו, איטליה. תל""א",קסאל מונפיראטו,NNL01,,"יג בסיון תל""א (1671)",manuscript,"1 דף ; 750X515 מ""מ..; קלף.",heb,000300052,http://merhav.nli.org.il/primo_library/libweb/action/display.do?tabs=detailsTab&ct=display&fn=search&doc=NNL_ALEPH000300052,"[""מאוסף הספרייה הלאומית""]",[null],"[""Ketubbah. Casale Monferrato, Italy. 1671""]"
,"כתובה. ציטדלה, איטליה. תל""ג.","כתובה. ציטדלה, איטליה. תל""ג.",ציטדילה,NNL01,,"א באדר תל""ג (1673)",manuscript,41.5 x 54 cm..; קלף.,heb,000300060,http://merhav.nli.org.il/primo_library/libweb/action/display.do?tabs=detailsTab&ct=display&fn=search&doc=NNL_ALEPH000300060,"[""מאוסף הספרייה הלאומית""]",[null],"[""Ketubbah. Cittadella, Italy. 1673""]"
,"כתובה. קורפו, יוון. תל""ד.","כתובה. קורפו, יוון. תל""ד.",קורפו,NNL01,,"כט בכסלו תל""ד (1673)",manuscript,1 דף..; קלף.,heb,003256102,http://merhav.nli.org.il/primo_library/libweb/action/display.do?tabs=detailsTab&ct=display&fn=search&doc=NNL_ALEPH003256102,"[""מאוסף הספרייה הלאומית""]",[null],"[""Ketubbah. Kerkyra, Greece. 1673""]"
,"כתובה. ונציה, איטליה. תל""ה","כתובה. ונציה, איטליה. תל""ה",וניציאה,NNL01,,"י בחשון תל""ה (1674)",manuscript,"1 דף ; 680X495 מ""מ..; קלף.",heb,000300626,http://merhav.nli.org.il/primo_library/libweb/action/display.do?tabs=detailsTab&ct=display&fn=search&doc=NNL_ALEPH000300626,"[""מאוסף הספרייה הלאומית""]",[null],"[""Ketubbah. Venice, Italy. 1674""]"
,"כתובה. פדובה, איטליה. תמ""א.","כתובה. פדובה, איטליה. תמ""א.",פאדובה,NNL01,,"ט בחשון תמ""א (1680)",manuscript,"1 דף ; 755X555 מ""מ..; קלף.",heb,000300722,http://merhav.nli.org.il/primo_library/libweb/action/display.do?tabs=detailsTab&ct=display&fn=search&doc=NNL_ALEPH000300722,"[""מאוסף הספרייה הלאומית""]",[null],"[""Ketubbah. Padua, Italy. 1680""]"
,"כתובה. ציטדלה, איטליה. תמ""א.","כתובה. ציטדלה, איטליה. תמ""א.",ציטאדילה,NNL01,,"ב בחשון תמ""א (1680)",manuscript,"1 דף ; 535X445 מ""מ..; קלף.",heb,000300059,http://merhav.nli.org.il/primo_library/libweb/action/display.do?tabs=detailsTab&ct=display&fn=search&doc=NNL_ALEPH000300059,"[""מאוסף הספרייה הלאומית""]",[null],"[""Ketubbah. Cittadella, Italy. 1680""]"
,"כתובה. צ'נטו, איטליה. תמ""א.","כתובה. צ'נטו, איטליה. תמ""א.",צנטו,NNL01,,"ג באדר תמ""א (1681)",manuscript,"1 דף ; 665X550 מ""מ..; קלף.",heb,000300643,http://merhav.nli.org.il/primo_library/libweb/action/display.do?tabs=detailsTab&ct=display&fn=search&doc=NNL_ALEPH000300643,"[""מאוסף הספרייה הלאומית""]",[null],"[""Ketubbah. Cento, Italy. 1681""]"
,"כתובה. ונציה, איטליה. תמ""ג","כתובה. ונציה, איטליה. תמ""ג",ויניזיא,NNL01,,"יב בחשון תמ""ג (1682)",manuscript,"1 דף ; 541X415 מ""מ..; קלף.",heb,000300134,http://merhav.nli.org.il/primo_library/libweb/action/display.do?tabs=detailsTab&ct=display&fn=search&doc=NNL_ALEPH000300134,"[""מאוסף הספרייה הלאומית""]",[null],"[""Ketubbah. Venice, Italy. 1682""]"
,"כתובה. ורונה, איטליה. תמ""ה","כתובה. ורונה, איטליה. תמ""ה",וירונה,NNL01,,"ג באדר ב תמ""ה (1685)",manuscript,"1 דף ; 595X520 מ""מ..; קלף.",heb,000300096,http://merhav.nli.org.il/primo_library/libweb/action/display.do?tabs=detailsTab&ct=display&fn=search&doc=NNL_ALEPH000300096,"[""מאוסף הספרייה הלאומית""]",[null],"[""Ketubbah. Verona, Italy. 1685""]"
,"כתובה. ליוורנו, איטליה. תמ""ה","כתובה. ליוורנו, איטליה. תמ""ה",ליוורנו,NNL01,,"ד בסיון תמ""ה (1685)",manuscript,"1 דף ; 590X410 מ""מ..; קלף.",heb,000300006,http://merhav.nli.org.il/primo_library/libweb/action/display.do?tabs=detailsTab&ct=display&fn=search&doc=NNL_ALEPH000300006,"[""מאוסף הספרייה הלאומית""]",[null],"[""Ketubbah. Livorno, Italy. 1685""]"
,"כתובה. פדובה, איטליה. תמ""ו","כתובה. פדובה, איטליה. תמ""ו",פאדווה,NNL01,,"י באלול תמ""ו (1686)",manuscript,"590X500 מ""מ..; קלף.",heb,000301068,http://merhav.nli.org.il/primo_library/libweb/action/display.do?tabs=detailsTab&ct=display&fn=search&doc=NNL_ALEPH000301068,"[""מאוסף הספרייה הלאומית""]",[null],"[""Ketubbah. Padua, Italy. 1686""]"
,"כתובה. אנקונה, איטליה. ת""ס.","כתובה. אנקונה, איטליה. ת""ס.",אנקונה,NNL01,,"ת""ס (1700)",manuscript,"1 דף ; 320X450 מ""מ..; קלף.",heb,000302837,http://merhav.nli.org.il/primo_library/libweb/action/display.do?tabs=detailsTab&ct=display&fn=search&doc=NNL_ALEPH000302837,"[""מאוסף הספרייה הלאומית""]",[null],"[""Ketubbah. Ancona, Italy. 1700""]"
,"כתובה. רומא, איטליה. תס""-","כתובה. רומא, איטליה. תס""-",רומא,NNL01,,"ב בניסן תס"" (1700)",manuscript,"1 דף ; 335X200 מ""מ..; קלף.",heb,000300966,http://merhav.nli.org.il/primo_library/libweb/action/display.do?tabs=detailsTab&ct=display&fn=search&doc=NNL_ALEPH000300966,"[""מאוסף הספרייה הלאומית""]",[null],"[""Ketubbah. Rome, Italy. 170-""]"
,"כתובה. תימן. תס""ב.","כתובה. תימן. תס""ב.",תימן,NNL01,,"ב'י""ג לשטרות (1702)",manuscript,2 דף..,heb,004081836,http://merhav.nli.org.il/primo_library/libweb/action/display.do?tabs=detailsTab&ct=display&fn=search&doc=NNL_ALEPH004081836,"[""מאוסף הספרייה הלאומית""]",[null],"[""Ketubbah. Yemen. 1702""]"
,"כתובה. פדובה, איטליה. תס""ג.","כתובה. פדובה, איטליה. תס""ג.",פדובה,NNL01,,"יב באדר תס""ג (1703)",manuscript,"1 דף ; 605X445 מ""מ..; קלף.",heb,000300611,http://merhav.nli.org.il/primo_library/libweb/action/display.do?tabs=detailsTab&ct=display&fn=search&doc=NNL_ALEPH000300611,"[""מאוסף הספרייה הלאומית""]",[null],"[""Ketubbah. Padua, Italy. 1703""]"
,"כתובה. ונציה, איטליה. תס""ז","כתובה. ונציה, איטליה. תס""ז",ויניציאה,NNL01,,"יד בתשרי תס""ז (1706)",manuscript,"1 דף ; 660X553 מ""מ..; קלף.",heb,000301082,http://merhav.nli.org.il/primo_library/libweb/action/display.do?tabs=detailsTab&ct=display&fn=search&doc=NNL_ALEPH000301082,"[""מאוסף הספרייה הלאומית""]",[null],"[""Ketubbah. Venice, Italy. 1706""]"
,"כתובה. האג, הולנד. תע""א.","כתובה. האג, הולנד. תע""א.",האגה,NNL01,,"ט בטבת תע""א (1710)",manuscript,"1 דף ; 415X370 מ""מ..; קלף.",heb,000300362,http://merhav.nli.org.il/primo_library/libweb/action/display.do?tabs=detailsTab&ct=display&fn=search&doc=NNL_ALEPH000300362,"[""מאוסף הספרייה הלאומית""]",[null],"[""Ketubbah. Hague, Netherlands. 1710""]"
,"כתובה. ליוורנו, איטליה. תע""א","כתובה. ליוורנו, איטליה. תע""א",ליוורנו,NNL01,,"יד בניסן תע""א (1711)",manuscript,"1 דף ; 760X565 מ""מ..; קלף.",heb,000300619,http://merhav.nli.org.il/primo_library/libweb/action/display.do?tabs=detailsTab&ct=display&fn=search&doc=NNL_ALEPH000300619,"[""מאוסף הספרייה הלאומית""]",[null],"[""Ketubbah. Livorno, Italy. 1711""]"
,"כתובה. פדובה, איטליה. תע""ב","כתובה. פדובה, איטליה. תע""ב",פאדובה,NNL01,,"יד בשבט תע""ב (1712)",manuscript,"1 דף ; 335X375 מ""מ..; קלף.",heb,000300128,http://merhav.nli.org.il/primo_library/libweb/action/display.do?tabs=detailsTab&ct=display&fn=search&doc=NNL_ALEPH000300128,"[""מאוסף הספרייה הלאומית""]",[null],"[""Ketubbah. Padua, Italy. 1712""]"
,"כתובה. אמסטרדם, הולנד. תע""ג.","כתובה. אמסטרדם, הולנד. תע""ג.",אמשטרדם,NNL01,,"יג בטבת תע""ג (1713)",manuscript,"1 דף ; 420X350 מ""מ..; קלף.",heb,000300049,http://merhav.nli.org.il/primo_library/libweb/action/display.do?tabs=detailsTab&ct=display&fn=search&doc=NNL_ALEPH000300049,"[""מאוסף הספרייה הלאומית""]",[null],"[""Ketubbah. Amsterdam, Netherlands. 1713""]"
,"כתובה. רומא, איטליה. תע""ה","כתובה. רומא, איטליה. תע""ה",רומא,NNL01,,"כח בכסלו תע""ה (1714)",manuscript,"1 דף ; 823X295 מ""מ..; קלף.",heb,000301081,http://merhav.nli.org.il/primo_library/libweb/action/display.do?tabs=detailsTab&ct=display&fn=search&doc=NNL_ALEPH000301081,"[""מאוסף הספרייה הלאומית""]",[null],"[""Ketubbah. Rome, Italy. 1714""]"
,"כתובה. פררה, איטליה. תע""ה","כתובה. פררה, איטליה. תע""ה",פירארא,NNL01,,"י באדר ב תע""ה (1715)",manuscript,"1 דף ; 230X353 מ""מ..; קלף.",heb,000300968,http://merhav.nli.org.il/primo_library/libweb/action/display.do?tabs=detailsTab&ct=display&fn=search&doc=NNL_ALEPH000300968,"[""מאוסף הספרייה הלאומית""]",[null],"[""Ketubbah. Ferrara, Italy. 1715""]"
,"כתובה. הילדסהיים, גרמניה. תע""ו.","כתובה. הילדסהיים, גרמניה. תע""ו.",הילדסום,NNL01,,"א באלול תע""ו (1716)",manuscript,"1 דף ; 157X135 מ""מ..; קלף.",heb,000300718,http://merhav.nli.org.il/primo_library/libweb/action/display.do?tabs=detailsTab&ct=display&fn=search&doc=NNL_ALEPH000300718,"[""מאוסף הספרייה הלאומית""]",[null],"[""Ketubbah. Hildesheim, Germany. 1716""]"
,"כתובה. אלמאורה, תימן. תע""ח","כתובה. אלמאורה, תימן. תע""ח",אלמאורה,NNL01,,"טו באדר ב ב'כ""ט לשטרות (1718)",manuscript,"1 דף ; 270X135 מ""מ..; נייר.",heb,000300730,http://merhav.nli.org.il/primo_library/libweb/action/display.do?tabs=detailsTab&ct=display&fn=search&doc=NNL_ALEPH000300730,"[""מאוסף הספרייה הלאומית""]",[null],"[""Ketubbah. Almaura, Yemen. 1718""]"
,"כתובה. פדובה, איטליה. תפ""ג","כתובה. פדובה, איטליה. תפ""ג",פאדובה,NNL01,,"י בטבת תפ""ג (1722)",manuscript,"1 דף ; 870X600מ""מ..; קלף.",heb,000300625,http://merhav.nli.org.il/primo_library/libweb/action/display.do?tabs=detailsTab&ct=display&fn=search&doc=NNL_ALEPH000300625,"[""מאוסף הספרייה הלאומית""]",[null],"[""Ketubbah. Padua, Italy. 1722""]"
,"כתובה. נוימגן-דרון, גרמניה. תפ""ג.","כתובה. נוימגן-דרון, גרמניה. תפ""ג.",נייאמעגין,NNL01,,"ח באלול תפ""ג (1723)",manuscript,"1 דף ; 187X150 מ""מ..; קלף.",heb,003362737,http://merhav.nli.org.il/primo_library/libweb/action/display.do?tabs=detailsTab&ct=display&fn=search&doc=NNL_ALEPH003362737,"[""מאוסף הספרייה הלאומית""]",[null],"[""Ketubbah. Neumagen-Dhron, Germany. 1723""]"
,"כתובה. רומא, איטליה. תפ""ד.","כתובה. רומא, איטליה. תפ""ד.",רומא,NNL01,,"יד בתשרי תפ""ד (1723)",manuscript,"1 דף ; 765X575 מ""מ..; קלף.",heb,000301047,http://merhav.nli.org.il/primo_library/libweb/action/display.do?tabs=detailsTab&ct=display&fn=search&doc=NNL_ALEPH000301047,"[""מאוסף הספרייה הלאומית""]",[null],"[""Ketubbah. Rome, Italy. 1723""]"
,"כתובה. רומא, איטליה. תפ""ה","כתובה. רומא, איטליה. תפ""ה",רומא,NNL01,,"ב בתמוז תפ""ה (1725)",manuscript,"1 דף ; 880X563 מ""מ..; קלף.",heb,000301046,http://merhav.nli.org.il/primo_library/libweb/action/display.do?tabs=detailsTab&ct=display&fn=search&doc=NNL_ALEPH000301046,"[""מאוסף הספרייה הלאומית""]",[null],"[""Ketubbah. Rome, Italy. 1725""]"
