manifest_label,manifest_sysnum,sequence_id,sequence_label,canvas_id,canvas_label,id,type,motivation,resource_id,resource_type,resource_format,resource_width,resource_height,canvas_width,canvas_height
مباراة نهائية - نادي الاتحاد الرياضي الادبي.,700072313,http://iiif.nli.org.il/IIIFv21/NNL_Ephemera700072313/sequence/IE4070039,EphemeraArab,http://iiif.nli.org.il/IIIFv21/FL4378734,رياضة.,FL4378734,oa:Annotation,sc:painting,http://iiif.nli.org.il/IIIFv21/FL4378734/full/max/0/default.jpg,dctypes:Image,image/jpeg;,534,800,534,800
בל סהרוריה.,700109393,http://iiif.nli.org.il/IIIFv21/NNL_Ephemera700109393/sequence/IE5018599,אוסף הספרייה הלאומית,http://iiif.nli.org.il/IIIFv21/FL5387961,אוסף הספרייה הלאומית,FL5387961,oa:Annotation,sc:painting,http://iiif.nli.org.il/IIIFv21/FL5387961/full/max/0/default.jpg,dctypes:Image,image/jpeg;,535,800,535,800
נשף אמנותי התעמלותי לנער.,700109402,http://iiif.nli.org.il/IIIFv21/NNL_Ephemera700109402/sequence/IE5018641,אוסף הספרייה הלאומית,http://iiif.nli.org.il/IIIFv21/FL5387989,אוסף הספרייה הלאומית,FL5387989,oa:Annotation,sc:painting,http://iiif.nli.org.il/IIIFv21/FL5387989/full/max/0/default.jpg,dctypes:Image,image/jpeg;,800,603,800,603
נשף רקודים גדול,700109482,http://iiif.nli.org.il/IIIFv21/NNL_Ephemera700109482/sequence/IE5027407,אוסף הספרייה הלאומית,http://iiif.nli.org.il/IIIFv21/FL5394982,אוסף הספרייה הלאומית,FL5394982,oa:Annotation,sc:painting,http://iiif.nli.org.il/IIIFv21/FL5394982/full/max/0/default.jpg,dctypes:Image,image/jpeg;,800,406,800,406
נשף רקודים גרנדיוזי,700109506,http://iiif.nli.org.il/IIIFv21/NNL_Ephemera700109506/sequence/IE5019283,אוסף הספרייה הלאומית,http://iiif.nli.org.il/IIIFv21/FL5388674,אוסף הספרייה הלאומית,FL5388674,oa:Annotation,sc:painting,http://iiif.nli.org.il/IIIFv21/FL5388674/full/max/0/default.jpg,dctypes:Image,image/jpeg;,800,586,800,586
תזמורת ג'ז - תלוה את הרקודים - בנשף הקיצי הגדול של המכבי,700109533,http://iiif.nli.org.il/IIIFv21/NNL_Ephemera700109533/sequence/IE5019418,אוסף הספרייה הלאומית,http://iiif.nli.org.il/IIIFv21/FL5388902,אוסף הספרייה הלאומית,FL5388902,oa:Annotation,sc:painting,http://iiif.nli.org.il/IIIFv21/FL5388902/full/max/0/default.jpg,dctypes:Image,image/jpeg;,800,603,800,603
נשף רקודים,700109543,http://iiif.nli.org.il/IIIFv21/NNL_Ephemera700109543/sequence/IE5019439,אוסף הספרייה הלאומית,http://iiif.nli.org.il/IIIFv21/FL5388487,אוסף הספרייה הלאומית,FL5388487,oa:Annotation,sc:painting,http://iiif.nli.org.il/IIIFv21/FL5388487/full/max/0/default.jpg,dctypes:Image,image/jpeg;,604,800,604,800
נשף רקודים - השנתי המסורתי,700109549,http://iiif.nli.org.il/IIIFv21/NNL_Ephemera700109549/sequence/IE5028030,אוסף הספרייה הלאומית,http://iiif.nli.org.il/IIIFv21/FL5395655,אוסף הספרייה הלאומית,FL5395655,oa:Annotation,sc:painting,http://iiif.nli.org.il/IIIFv21/FL5395655/full/max/0/default.jpg,dctypes:Image,image/jpeg;,524,800,524,800
נשף רקודים,700109557,http://iiif.nli.org.il/IIIFv21/NNL_Ephemera700109557/sequence/IE5019475,אוסף הספרייה הלאומית,http://iiif.nli.org.il/IIIFv21/FL5388574,אוסף הספרייה הלאומית,FL5388574,oa:Annotation,sc:painting,http://iiif.nli.org.il/IIIFv21/FL5388574/full/max/0/default.jpg,dctypes:Image,image/jpeg;,592,800,592,800
נשף רקודים גרנדיוזי,700109558,http://iiif.nli.org.il/IIIFv21/NNL_Ephemera700109558/sequence/IE5019490,אוסף הספרייה הלאומית,http://iiif.nli.org.il/IIIFv21/FL5388609,אוסף הספרייה הלאומית,FL5388609,oa:Annotation,sc:painting,http://iiif.nli.org.il/IIIFv21/FL5388609/full/max/0/default.jpg,dctypes:Image,image/jpeg;,524,800,524,800
נשף רקודים של העונה,700109577,http://iiif.nli.org.il/IIIFv21/NNL_Ephemera700109577/sequence/IE5028502,אוסף הספרייה הלאומית,http://iiif.nli.org.il/IIIFv21/FL5395835,אוסף הספרייה הלאומית,FL5395835,oa:Annotation,sc:painting,http://iiif.nli.org.il/IIIFv21/FL5395835/full/max/0/default.jpg,dctypes:Image,image/jpeg;,800,607,800,607
נשף אביבי גדול,700109579,http://iiif.nli.org.il/IIIFv21/NNL_Ephemera700109579/sequence/IE5028544,אוסף הספרייה הלאומית,http://iiif.nli.org.il/IIIFv21/FL5395883,אוסף הספרייה הלאומית,FL5395883,oa:Annotation,sc:painting,http://iiif.nli.org.il/IIIFv21/FL5395883/full/max/0/default.jpg,dctypes:Image,image/jpeg;,520,800,520,800
תערוכת אמנות המזרח הרחוק.,700109692,http://iiif.nli.org.il/IIIFv21/NNL_Ephemera700109692/sequence/IE5029234,אוסף הספרייה הלאומית,http://iiif.nli.org.il/IIIFv21/FL5396441,אוסף הספרייה הלאומית,FL5396441,oa:Annotation,sc:painting,http://iiif.nli.org.il/IIIFv21/FL5396441/full/max/0/default.jpg,dctypes:Image,image/jpeg;,343,800,343,800
האמן העברי יוסף בודקו,700109694,http://iiif.nli.org.il/IIIFv21/NNL_Ephemera700109694/sequence/IE5029240,אוסף הספרייה הלאומית,http://iiif.nli.org.il/IIIFv21/FL5396445,אוסף הספרייה הלאומית,FL5396445,oa:Annotation,sc:painting,http://iiif.nli.org.il/IIIFv21/FL5396445/full/max/0/default.jpg,dctypes:Image,image/jpeg;,800,630,800,630
ידי אדם,700109695,http://iiif.nli.org.il/IIIFv21/NNL_Ephemera700109695/sequence/IE5029243,אוסף הספרייה הלאומית,http://iiif.nli.org.il/IIIFv21/FL5396447,אוסף הספרייה הלאומית,FL5396447,oa:Annotation,sc:painting,http://iiif.nli.org.il/IIIFv21/FL5396447/full/max/0/default.jpg,dctypes:Image,image/jpeg;,559,800,559,800
תערוכת ליטבינובסקי,700109696,http://iiif.nli.org.il/IIIFv21/NNL_Ephemera700109696/sequence/IE5029246,אוסף הספרייה הלאומית,http://iiif.nli.org.il/IIIFv21/FL5396449,אוסף הספרייה הלאומית,FL5396449,oa:Annotation,sc:painting,http://iiif.nli.org.il/IIIFv21/FL5396449/full/max/0/default.jpg,dctypes:Image,image/jpeg;,800,565,800,565
יום החייל היהודי - אספת עם גדולה.,700110029,http://iiif.nli.org.il/IIIFv21/NNL_Ephemera700110029/sequence/IE5050690,אוסף הספרייה הלאומית,http://iiif.nli.org.il/IIIFv21/FL5403232,אוסף הספרייה הלאומית,FL5403232,oa:Annotation,sc:painting,http://iiif.nli.org.il/IIIFv21/FL5403232/full/max/0/default.jpg,dctypes:Image,image/jpeg;,800,605,800,605
אל הישוב!,700110039,http://iiif.nli.org.il/IIIFv21/NNL_Ephemera700110039/sequence/IE5050740,אוסף הספרייה הלאומית,http://iiif.nli.org.il/IIIFv21/FL5403257,אוסף הספרייה הלאומית,FL5403257,oa:Annotation,sc:painting,http://iiif.nli.org.il/IIIFv21/FL5403257/full/max/0/default.jpg,dctypes:Image,image/jpeg;,580,800,580,800
הצגה לתלמידי בתי הספר - השקרן.,700110360,http://iiif.nli.org.il/IIIFv21/NNL_Ephemera700110360/sequence/IE5022470,אוסף הספרייה הלאומית,http://iiif.nli.org.il/IIIFv21/FL5391481,אוסף הספרייה הלאומית,FL5391481,oa:Annotation,sc:painting,http://iiif.nli.org.il/IIIFv21/FL5391481/full/max/0/default.jpg,dctypes:Image,image/jpeg;,592,800,592,800
נשף מסכות המסורתי של המכבי,700110612,http://iiif.nli.org.il/IIIFv21/NNL_Ephemera700110612/sequence/IE5022649,אוסף הספרייה הלאומית,http://iiif.nli.org.il/IIIFv21/FL5391661,אוסף הספרייה הלאומית,FL5391661,oa:Annotation,sc:painting,http://iiif.nli.org.il/IIIFv21/FL5391661/full/max/0/default.jpg,dctypes:Image,image/jpeg;,800,523,800,523
נשף המסכות המסורתי של המכבי,700110661,http://iiif.nli.org.il/IIIFv21/NNL_Ephemera700110661/sequence/IE5022733,אוסף הספרייה הלאומית,http://iiif.nli.org.il/IIIFv21/FL5391553,אוסף הספרייה הלאומית,FL5391553,oa:Annotation,sc:painting,http://iiif.nli.org.il/IIIFv21/FL5391553/full/max/0/default.jpg,dctypes:Image,image/jpeg;,534,800,534,800
הכונו! לנשף פורים של המכבי,700110668,http://iiif.nli.org.il/IIIFv21/NNL_Ephemera700110668/sequence/IE5022763,אוסף הספרייה הלאומית,http://iiif.nli.org.il/IIIFv21/FL5391597,אוסף הספרייה הלאומית,FL5391597,oa:Annotation,sc:painting,http://iiif.nli.org.il/IIIFv21/FL5391597/full/max/0/default.jpg,dctypes:Image,image/jpeg;,603,800,603,800
אגודת מכבי אבשלום פתח תקוה - נשף מסכות המסורתי,700110676,http://iiif.nli.org.il/IIIFv21/NNL_Ephemera700110676/sequence/IE5022811,אוסף הספרייה הלאומית,http://iiif.nli.org.il/IIIFv21/FL5391701,אוסף הספרייה הלאומית,FL5391701,oa:Annotation,sc:painting,http://iiif.nli.org.il/IIIFv21/FL5391701/full/max/0/default.jpg,dctypes:Image,image/jpeg;,537,800,537,800
מכבי-בר כוכבא - נשף חמץ,700110761,http://iiif.nli.org.il/IIIFv21/NNL_Ephemera700110761/sequence/IE5022997,אוסף הספרייה הלאומית,http://iiif.nli.org.il/IIIFv21/FL5392077,אוסף הספרייה הלאומית,FL5392077,oa:Annotation,sc:painting,http://iiif.nli.org.il/IIIFv21/FL5392077/full/max/0/default.jpg,dctypes:Image,image/jpeg;,800,578,800,578
נשף רקודים לחברים ומוזמניהם,700110793,http://iiif.nli.org.il/IIIFv21/NNL_Ephemera700110793/sequence/IE5023057,אוסף הספרייה הלאומית,http://iiif.nli.org.il/IIIFv21/FL5391771,אוסף הספרייה הלאומית,FL5391771,oa:Annotation,sc:painting,http://iiif.nli.org.il/IIIFv21/FL5391771/full/max/0/default.jpg,dctypes:Image,image/jpeg;,800,547,800,547
נשף רקודים לחברים ומוזמניהם,700110796,http://iiif.nli.org.il/IIIFv21/NNL_Ephemera700110796/sequence/IE5023084,אוסף הספרייה הלאומית,http://iiif.nli.org.il/IIIFv21/FL5391801,אוסף הספרייה הלאומית,FL5391801,oa:Annotation,sc:painting,http://iiif.nli.org.il/IIIFv21/FL5391801/full/max/0/default.jpg,dctypes:Image,image/jpeg;,800,538,800,538
ביום א נפתחת ההרשמה לשעורי הערב לעברית.,700110821,http://iiif.nli.org.il/IIIFv21/NNL_Ephemera700110821/sequence/IE5024086,אוסף הספרייה הלאומית,http://iiif.nli.org.il/IIIFv21/FL5392874,אוסף הספרייה הלאומית,FL5392874,oa:Annotation,sc:painting,http://iiif.nli.org.il/IIIFv21/FL5392874/full/max/0/default.jpg,dctypes:Image,image/jpeg;,800,602,800,602
"מכבי אבשלום נגד מכבי ת""א",700110924,http://iiif.nli.org.il/IIIFv21/NNL_Ephemera700110924/sequence/IE5023279,אוסף הספרייה הלאומית,http://iiif.nli.org.il/IIIFv21/FL5392037,אוסף הספרייה הלאומית,FL5392037,oa:Annotation,sc:painting,http://iiif.nli.org.il/IIIFv21/FL5392037/full/max/0/default.jpg,dctypes:Image,image/jpeg;,538,800,538,800
הפועל חיפה נגד מכבי תל אביב - המשך האספה הכללית,700110943,http://iiif.nli.org.il/IIIFv21/NNL_Ephemera700110943/sequence/IE5023339,אוסף הספרייה הלאומית,http://iiif.nli.org.il/IIIFv21/FL5392095,אוסף הספרייה הלאומית,FL5392095,oa:Annotation,sc:painting,http://iiif.nli.org.il/IIIFv21/FL5392095/full/max/0/default.jpg,dctypes:Image,image/jpeg;,529,800,529,800
"המעופפים עמן נגד מכבי ת""א.",700110945,http://iiif.nli.org.il/IIIFv21/NNL_Ephemera700110945/sequence/IE5023351,אוסף הספרייה הלאומית,http://iiif.nli.org.il/IIIFv21/FL5392120,אוסף הספרייה הלאומית,FL5392120,oa:Annotation,sc:painting,http://iiif.nli.org.il/IIIFv21/FL5392120/full/max/0/default.jpg,dctypes:Image,image/jpeg;,525,800,525,800
"חשמונאי ירושלים נגד מכבי ת""א - מפקד חגיגי",700110946,http://iiif.nli.org.il/IIIFv21/NNL_Ephemera700110946/sequence/IE5023363,אוסף הספרייה הלאומית,http://iiif.nli.org.il/IIIFv21/FL5392149,אוסף הספרייה הלאומית,FL5392149,oa:Annotation,sc:painting,http://iiif.nli.org.il/IIIFv21/FL5392149/full/max/0/default.jpg,dctypes:Image,image/jpeg;,530,800,530,800
"התחרות גומלין - המעופפים עמן נגד מכבי ת""א",700110949,http://iiif.nli.org.il/IIIFv21/NNL_Ephemera700110949/sequence/IE5023387,אוסף הספרייה הלאומית,http://iiif.nli.org.il/IIIFv21/FL5392199,אוסף הספרייה הלאומית,FL5392199,oa:Annotation,sc:painting,http://iiif.nli.org.il/IIIFv21/FL5392199/full/max/0/default.jpg,dctypes:Image,image/jpeg;,547,800,547,800
התחרות כדור רגל בין P. G. H ובין מכבי,700110951,http://iiif.nli.org.il/IIIFv21/NNL_Ephemera700110951/sequence/IE5023396,אוסף הספרייה הלאומית,http://iiif.nli.org.il/IIIFv21/FL5392210,אוסף הספרייה הלאומית,FL5392210,oa:Annotation,sc:painting,http://iiif.nli.org.il/IIIFv21/FL5392210/full/max/0/default.jpg,dctypes:Image,image/jpeg;,276,800,276,800
פעילות השבת - המעופפים עמן נגד מכבי תל אביב,700110952,http://iiif.nli.org.il/IIIFv21/NNL_Ephemera700110952/sequence/IE5023411,אוסף הספרייה הלאומית,http://iiif.nli.org.il/IIIFv21/FL5392230,אוסף הספרייה הלאומית,FL5392230,oa:Annotation,sc:painting,http://iiif.nli.org.il/IIIFv21/FL5392230/full/max/0/default.jpg,dctypes:Image,image/jpeg;,271,800,271,800
התחרות בכדורגל - מכבי הגבור נגד מכבי תל אביב,700110953,http://iiif.nli.org.il/IIIFv21/NNL_Ephemera700110953/sequence/IE5023420,אוסף הספרייה הלאומית,http://iiif.nli.org.il/IIIFv21/FL5392236,אוסף הספרייה הלאומית,FL5392236,oa:Annotation,sc:painting,http://iiif.nli.org.il/IIIFv21/FL5392236/full/max/0/default.jpg,dctypes:Image,image/jpeg;,270,800,270,800
חג המכבים - האל חוט נגד מכבי תל אביב,700110955,http://iiif.nli.org.il/IIIFv21/NNL_Ephemera700110955/sequence/IE5023432,אוסף הספרייה הלאומית,http://iiif.nli.org.il/IIIFv21/FL5392248,אוסף הספרייה הלאומית,FL5392248,oa:Annotation,sc:painting,http://iiif.nli.org.il/IIIFv21/FL5392248/full/max/0/default.jpg,dctypes:Image,image/jpeg;,547,800,547,800
בריסטול ראוארס נגד מכבי חשמונאי,700110957,http://iiif.nli.org.il/IIIFv21/NNL_Ephemera700110957/sequence/IE5023453,אוסף הספרייה הלאומית,http://iiif.nli.org.il/IIIFv21/FL5392278,אוסף הספרייה הלאומית,FL5392278,oa:Annotation,sc:painting,http://iiif.nli.org.il/IIIFv21/FL5392278/full/max/0/default.jpg,dctypes:Image,image/jpeg;,521,800,521,800
"מכוניות משורינות ואל חוט נגד מכבי ת""א",700110961,http://iiif.nli.org.il/IIIFv21/NNL_Ephemera700110961/sequence/IE5023477,אוסף הספרייה הלאומית,http://iiif.nli.org.il/IIIFv21/FL5392320,אוסף הספרייה הלאומית,FL5392320,oa:Annotation,sc:painting,http://iiif.nli.org.il/IIIFv21/FL5392320/full/max/0/default.jpg,dctypes:Image,image/jpeg;,800,592,800,592
"התחרות הגמר על הגביע הא""י",700110966,http://iiif.nli.org.il/IIIFv21/NNL_Ephemera700110966/sequence/IE5023489,אוסף הספרייה הלאומית,http://iiif.nli.org.il/IIIFv21/FL5392336,אוסף הספרייה הלאומית,FL5392336,oa:Annotation,sc:painting,http://iiif.nli.org.il/IIIFv21/FL5392336/full/max/0/default.jpg,dctypes:Image,image/jpeg;,523,800,523,800
המפקד - המעופפים רמלה נגד מכבי תל אביב,700110976,http://iiif.nli.org.il/IIIFv21/NNL_Ephemera700110976/sequence/IE5026975,אוסף הספרייה הלאומית,http://iiif.nli.org.il/IIIFv21/FL5394768,אוסף הספרייה הלאומית,FL5394768,oa:Annotation,sc:painting,http://iiif.nli.org.il/IIIFv21/FL5394768/full/max/0/default.jpg,dctypes:Image,image/jpeg;,527,800,527,800
2 תחרויות - בסבוב השני על הגביע הארץ ישראלי,700110978,http://iiif.nli.org.il/IIIFv21/NNL_Ephemera700110978/sequence/IE5026999,אוסף הספרייה הלאומית,http://iiif.nli.org.il/IIIFv21/FL5394800,אוסף הספרייה הלאומית,FL5394800,oa:Annotation,sc:painting,http://iiif.nli.org.il/IIIFv21/FL5394800/full/max/0/default.jpg,dctypes:Image,image/jpeg;,544,800,544,800
התחרות בכורה של הליגה המחוזית - הפועל מכבי,700110979,http://iiif.nli.org.il/IIIFv21/NNL_Ephemera700110979/sequence/IE5027017,אוסף הספרייה הלאומית,http://iiif.nli.org.il/IIIFv21/FL5394828,אוסף הספרייה הלאומית,FL5394828,oa:Annotation,sc:painting,http://iiif.nli.org.il/IIIFv21/FL5394828/full/max/0/default.jpg,dctypes:Image,image/jpeg;,587,800,587,800
התחרות בכורה של הליגה המחוזית - האל חוט נגד מכבי,700110980,http://iiif.nli.org.il/IIIFv21/NNL_Ephemera700110980/sequence/IE5027029,אוסף הספרייה הלאומית,http://iiif.nli.org.il/IIIFv21/FL5394842,אוסף הספרייה הלאומית,FL5394842,oa:Annotation,sc:painting,http://iiif.nli.org.il/IIIFv21/FL5394842/full/max/0/default.jpg,dctypes:Image,image/jpeg;,255,800,255,800
"הסבוב השלישי על הגביע הא""י - הר הצופים נגד מכבי ת""א",700110981,http://iiif.nli.org.il/IIIFv21/NNL_Ephemera700110981/sequence/IE5027044,אוסף הספרייה הלאומית,http://iiif.nli.org.il/IIIFv21/FL5394860,אוסף הספרייה הלאומית,FL5394860,oa:Annotation,sc:painting,http://iiif.nli.org.il/IIIFv21/FL5394860/full/max/0/default.jpg,dctypes:Image,image/jpeg;,526,800,526,800
P. G. H. Sarafand - מכבי א' תל אביב,700110984,http://iiif.nli.org.il/IIIFv21/NNL_Ephemera700110984/sequence/IE5027059,אוסף הספרייה הלאומית,http://iiif.nli.org.il/IIIFv21/FL5394870,אוסף הספרייה הלאומית,FL5394870,oa:Annotation,sc:painting,http://iiif.nli.org.il/IIIFv21/FL5394870/full/max/0/default.jpg,dctypes:Image,image/jpeg;,602,800,602,800
התחרות בכדור רגל - חזרה כללית,700110987,http://iiif.nli.org.il/IIIFv21/NNL_Ephemera700110987/sequence/IE5027071,אוסף הספרייה הלאומית,http://iiif.nli.org.il/IIIFv21/FL5394878,אוסף הספרייה הלאומית,FL5394878,oa:Annotation,sc:painting,http://iiif.nli.org.il/IIIFv21/FL5394878/full/max/0/default.jpg,dctypes:Image,image/jpeg;,520,800,520,800
"התחרות בכדור רגל - הערבי נגד מכבי ת""א",700110989,http://iiif.nli.org.il/IIIFv21/NNL_Ephemera700110989/sequence/IE5027086,אוסף הספרייה הלאומית,http://iiif.nli.org.il/IIIFv21/FL5394890,אוסף הספרייה הלאומית,FL5394890,oa:Annotation,sc:painting,http://iiif.nli.org.il/IIIFv21/FL5394890/full/max/0/default.jpg,dctypes:Image,image/jpeg;,596,800,596,800
המשטרה הבריטית נגד מכבי תל אביב,700110992,http://iiif.nli.org.il/IIIFv21/NNL_Ephemera700110992/sequence/IE5027102,אוסף הספרייה הלאומית,http://iiif.nli.org.il/IIIFv21/FL5394916,אוסף הספרייה הלאומית,FL5394916,oa:Annotation,sc:painting,http://iiif.nli.org.il/IIIFv21/FL5394916/full/max/0/default.jpg,dctypes:Image,image/jpeg;,800,595,800,595
התחרות חד עונתית - הפועל חיפה נגד מכבי תל אביב.,700110996,http://iiif.nli.org.il/IIIFv21/NNL_Ephemera700110996/sequence/IE5027116,אוסף הספרייה הלאומית,http://iiif.nli.org.il/IIIFv21/FL5394930,אוסף הספרייה הלאומית,FL5394930,oa:Annotation,sc:painting,http://iiif.nli.org.il/IIIFv21/FL5394930/full/max/0/default.jpg,dctypes:Image,image/jpeg;,599,800,599,800
התחרות בכדור רגל - טיול לרחבות.,700111002,http://iiif.nli.org.il/IIIFv21/NNL_Ephemera700111002/sequence/IE5027134,אוסף הספרייה הלאומית,http://iiif.nli.org.il/IIIFv21/FL5394956,אוסף הספרייה הלאומית,FL5394956,oa:Annotation,sc:painting,http://iiif.nli.org.il/IIIFv21/FL5394956/full/max/0/default.jpg,dctypes:Image,image/jpeg;,260,800,260,800
התחרות גומלין - מסיבת חברים,700111014,http://iiif.nli.org.il/IIIFv21/NNL_Ephemera700111014/sequence/IE5027164,אוסף הספרייה הלאומית,http://iiif.nli.org.il/IIIFv21/FL5394998,אוסף הספרייה הלאומית,FL5394998,oa:Annotation,sc:painting,http://iiif.nli.org.il/IIIFv21/FL5394998/full/max/0/default.jpg,dctypes:Image,image/jpeg;,527,800,527,800
"המשטרה הבריטית נגד מכבי ת""א",700111016,http://iiif.nli.org.il/IIIFv21/NNL_Ephemera700111016/sequence/IE5027179,אוסף הספרייה הלאומית,http://iiif.nli.org.il/IIIFv21/FL5395016,אוסף הספרייה הלאומית,FL5395016,oa:Annotation,sc:painting,http://iiif.nli.org.il/IIIFv21/FL5395016/full/max/0/default.jpg,dctypes:Image,image/jpeg;,522,800,522,800
"2 התחרויות גדולות בכדור רגל - התחרות על הגביע הא""י 1930",700111019,http://iiif.nli.org.il/IIIFv21/NNL_Ephemera700111019/sequence/IE5027191,אוסף הספרייה הלאומית,http://iiif.nli.org.il/IIIFv21/FL5395035,אוסף הספרייה הלאומית,FL5395035,oa:Annotation,sc:painting,http://iiif.nli.org.il/IIIFv21/FL5395035/full/max/0/default.jpg,dctypes:Image,image/jpeg;,800,533,800,533
"התחרות בכדור רגל על הגביע הא""י - נשף ההקדמה",700111021,http://iiif.nli.org.il/IIIFv21/NNL_Ephemera700111021/sequence/IE5027206,אוסף הספרייה הלאומית,http://iiif.nli.org.il/IIIFv21/FL5395059,אוסף הספרייה הלאומית,FL5395059,oa:Annotation,sc:painting,http://iiif.nli.org.il/IIIFv21/FL5395059/full/max/0/default.jpg,dctypes:Image,image/jpeg;,800,547,800,547
התחרות גומלין - מכבי אבשלום נגד מכבי תל אביב,700111022,http://iiif.nli.org.il/IIIFv21/NNL_Ephemera700111022/sequence/IE5027224,אוסף הספרייה הלאומית,http://iiif.nli.org.il/IIIFv21/FL5395088,אוסף הספרייה הלאומית,FL5395088,oa:Annotation,sc:painting,http://iiif.nli.org.il/IIIFv21/FL5395088/full/max/0/default.jpg,dctypes:Image,image/jpeg;,530,800,530,800
התחרות גדולה בכדור רגל - מפקד כללי,700111023,http://iiif.nli.org.il/IIIFv21/NNL_Ephemera700111023/sequence/IE5027239,אוסף הספרייה הלאומית,http://iiif.nli.org.il/IIIFv21/FL5394738,אוסף הספרייה הלאומית,FL5394738,oa:Annotation,sc:painting,http://iiif.nli.org.il/IIIFv21/FL5394738/full/max/0/default.jpg,dctypes:Image,image/jpeg;,800,528,800,528
התחרות גדולה בכדור רגל,700111024,http://iiif.nli.org.il/IIIFv21/NNL_Ephemera700111024/sequence/IE5027254,אוסף הספרייה הלאומית,http://iiif.nli.org.il/IIIFv21/FL5394756,אוסף הספרייה הלאומית,FL5394756,oa:Annotation,sc:painting,http://iiif.nli.org.il/IIIFv21/FL5394756/full/max/0/default.jpg,dctypes:Image,image/jpeg;,552,800,552,800
"התחרות גדולה בכדור רגל - נורטהמסטונשיר נגד מכבי ת""א",700111032,http://iiif.nli.org.il/IIIFv21/NNL_Ephemera700111032/sequence/IE5027264,אוסף הספרייה הלאומית,http://iiif.nli.org.il/IIIFv21/FL5394770,אוסף הספרייה הלאומית,FL5394770,oa:Annotation,sc:painting,http://iiif.nli.org.il/IIIFv21/FL5394770/full/max/0/default.jpg,dctypes:Image,image/jpeg;,529,800,529,800
"התחרות גדולה בכדור רגל - קבוצה נבחרת נגד מכבי ת""א",700111041,http://iiif.nli.org.il/IIIFv21/NNL_Ephemera700111041/sequence/IE5027284,אוסף הספרייה הלאומית,http://iiif.nli.org.il/IIIFv21/FL5394794,אוסף הספרייה הלאומית,FL5394794,oa:Annotation,sc:painting,http://iiif.nli.org.il/IIIFv21/FL5394794/full/max/0/default.jpg,dctypes:Image,image/jpeg;,597,800,597,800
2 התחרויות בכדור רגל - N. B. C נגד מכבי,700111043,http://iiif.nli.org.il/IIIFv21/NNL_Ephemera700111043/sequence/IE5027302,אוסף הספרייה הלאומית,http://iiif.nli.org.il/IIIFv21/FL5394818,אוסף הספרייה הלאומית,FL5394818,oa:Annotation,sc:painting,http://iiif.nli.org.il/IIIFv21/FL5394818/full/max/0/default.jpg,dctypes:Image,image/jpeg;,516,800,516,800
"התחרות בכדור-יד הפועל ת""א נגד מכבי ת""א - התחרות בכדור-רגל נבחרת צבאית נגד מכבי ת""א",700111047,http://iiif.nli.org.il/IIIFv21/NNL_Ephemera700111047/sequence/IE5027317,אוסף הספרייה הלאומית,http://iiif.nli.org.il/IIIFv21/FL5394840,אוסף הספרייה הלאומית,FL5394840,oa:Annotation,sc:painting,http://iiif.nli.org.il/IIIFv21/FL5394840/full/max/0/default.jpg,dctypes:Image,image/jpeg;,530,800,530,800
"התחרות בכדור-רגל C.C.N. NORTHAMTONSHIRE נגד מכבי ת""א",700111059,http://iiif.nli.org.il/IIIFv21/NNL_Ephemera700111059/sequence/IE5027338,אוסף הספרייה הלאומית,http://iiif.nli.org.il/IIIFv21/FL5394892,אוסף הספרייה הלאומית,FL5394892,oa:Annotation,sc:painting,http://iiif.nli.org.il/IIIFv21/FL5394892/full/max/0/default.jpg,dctypes:Image,image/jpeg;,522,800,522,800
"2 התחרויות בכדור רגל - מכבי נרודיה נגד העברי הצעיר, NORTHAMPTONSHIRE N.A.C נגד מכבי ת""א",700111060,http://iiif.nli.org.il/IIIFv21/NNL_Ephemera700111060/sequence/IE5027359,אוסף הספרייה הלאומית,http://iiif.nli.org.il/IIIFv21/FL5394918,אוסף הספרייה הלאומית,FL5394918,oa:Annotation,sc:painting,http://iiif.nli.org.il/IIIFv21/FL5394918/full/max/0/default.jpg,dctypes:Image,image/jpeg;,800,527,800,527
"התחרות גומלין גדולה בכדור רגל - C.C.N. NORTHAMTONSHIRE נגד מכבי ת""א",700111061,http://iiif.nli.org.il/IIIFv21/NNL_Ephemera700111061/sequence/IE5027376,אוסף הספרייה הלאומית,http://iiif.nli.org.il/IIIFv21/FL5394942,אוסף הספרייה הלאומית,FL5394942,oa:Annotation,sc:painting,http://iiif.nli.org.il/IIIFv21/FL5394942/full/max/0/default.jpg,dctypes:Image,image/jpeg;,528,800,528,800
"התחרות בכדור רגל - הבטליון נרטמטנשר נגד מכבי ת""א",700111062,http://iiif.nli.org.il/IIIFv21/NNL_Ephemera700111062/sequence/IE5027394,אוסף הספרייה הלאומית,http://iiif.nli.org.il/IIIFv21/FL5394970,אוסף הספרייה הלאומית,FL5394970,oa:Annotation,sc:painting,http://iiif.nli.org.il/IIIFv21/FL5394970/full/max/0/default.jpg,dctypes:Image,image/jpeg;,800,528,800,528
"התחרות גדולה בכדור רגל - מכבי אבשלום, פתח תקוה נגד מכבי ת""א",700111070,http://iiif.nli.org.il/IIIFv21/NNL_Ephemera700111070/sequence/IE5027467,אוסף הספרייה הלאומית,http://iiif.nli.org.il/IIIFv21/FL5395238,אוסף הספרייה הלאומית,FL5395238,oa:Annotation,sc:painting,http://iiif.nli.org.il/IIIFv21/FL5395238/full/max/0/default.jpg,dctypes:Image,image/jpeg;,525,800,525,800
