doc_id,system_number,manifest_url,manifest_file
NNL01_TMA003473795,003473795,http://iiif.nli.org.il/IIIFv21/DOCID/NNL01_TMA003473795/manifest,data/cache/manifest-files/NNL01/TMA/003/473/003473795.json
NNL01_TMA003428387,003428387,http://iiif.nli.org.il/IIIFv21/DOCID/NNL01_TMA003428387/manifest,data/cache/manifest-files/NNL01/TMA/003/428/003428387.json
NNL01_TMA003619667,003619667,http://iiif.nli.org.il/IIIFv21/DOCID/NNL01_TMA003619667/manifest,data/cache/manifest-files/NNL01/TMA/003/619/003619667.json
NNL01_TMA003567658,003567658,http://iiif.nli.org.il/IIIFv21/DOCID/NNL01_TMA003567658/manifest,data/cache/manifest-files/NNL01/TMA/003/567/003567658.json
NNL01_TMA003427813,003427813,http://iiif.nli.org.il/IIIFv21/DOCID/NNL01_TMA003427813/manifest,data/cache/manifest-files/NNL01/TMA/003/427/003427813.json
NNL01_TMA003430743,003430743,http://iiif.nli.org.il/IIIFv21/DOCID/NNL01_TMA003430743/manifest,data/cache/manifest-files/NNL01/TMA/003/430/003430743.json
NNL01_TMA003619668,003619668,http://iiif.nli.org.il/IIIFv21/DOCID/NNL01_TMA003619668/manifest,data/cache/manifest-files/NNL01/TMA/003/619/003619668.json
NNL01_TMA003624805,003624805,http://iiif.nli.org.il/IIIFv21/DOCID/NNL01_TMA003624805/manifest,data/cache/manifest-files/NNL01/TMA/003/624/003624805.json
NNL01_TMA003428572,003428572,http://iiif.nli.org.il/IIIFv21/DOCID/NNL01_TMA003428572/manifest,data/cache/manifest-files/NNL01/TMA/003/428/003428572.json
NNL01_TMA003901087,003901087,http://iiif.nli.org.il/IIIFv21/DOCID/NNL01_TMA003901087/manifest,data/cache/manifest-files/NNL01/TMA/003/901/003901087.json
NNL01_TMA003588119,003588119,http://iiif.nli.org.il/IIIFv21/DOCID/NNL01_TMA003588119/manifest,data/cache/manifest-files/NNL01/TMA/003/588/003588119.json
NNL01_TMA003426875,003426875,http://iiif.nli.org.il/IIIFv21/DOCID/NNL01_TMA003426875/manifest,data/cache/manifest-files/NNL01/TMA/003/426/003426875.json
NNL01_TMA003427883,003427883,http://iiif.nli.org.il/IIIFv21/DOCID/NNL01_TMA003427883/manifest,data/cache/manifest-files/NNL01/TMA/003/427/003427883.json
NNL01_TMA003427954,003427954,http://iiif.nli.org.il/IIIFv21/DOCID/NNL01_TMA003427954/manifest,data/cache/manifest-files/NNL01/TMA/003/427/003427954.json
NNL01_TMA003849642,003849642,http://iiif.nli.org.il/IIIFv21/DOCID/NNL01_TMA003849642/manifest,data/cache/manifest-files/NNL01/TMA/003/849/003849642.json
NNL01_TMA003489984,003489984,http://iiif.nli.org.il/IIIFv21/DOCID/NNL01_TMA003489984/manifest,data/cache/manifest-files/NNL01/TMA/003/489/003489984.json
NNL01_TMA003490185,003490185,http://iiif.nli.org.il/IIIFv21/DOCID/NNL01_TMA003490185/manifest,data/cache/manifest-files/NNL01/TMA/003/490/003490185.json
NNL01_TMA003924191,003924191,http://iiif.nli.org.il/IIIFv21/DOCID/NNL01_TMA003924191/manifest,data/cache/manifest-files/NNL01/TMA/003/924/003924191.json
NNL01_TMA003786689,003786689,http://iiif.nli.org.il/IIIFv21/DOCID/NNL01_TMA003786689/manifest,data/cache/manifest-files/NNL01/TMA/003/786/003786689.json
NNL01_TMA003427410,003427410,http://iiif.nli.org.il/IIIFv21/DOCID/NNL01_TMA003427410/manifest,data/cache/manifest-files/NNL01/TMA/003/427/003427410.json
NNL01_TMA003567711,003567711,http://iiif.nli.org.il/IIIFv21/DOCID/NNL01_TMA003567711/manifest,data/cache/manifest-files/NNL01/TMA/003/567/003567711.json
NNL01_TMA003429060,003429060,http://iiif.nli.org.il/IIIFv21/DOCID/NNL01_TMA003429060/manifest,data/cache/manifest-files/NNL01/TMA/003/429/003429060.json
NNL01_TMA003428523,003428523,http://iiif.nli.org.il/IIIFv21/DOCID/NNL01_TMA003428523/manifest,data/cache/manifest-files/NNL01/TMA/003/428/003428523.json
NNL01_TMA003428553,003428553,http://iiif.nli.org.il/IIIFv21/DOCID/NNL01_TMA003428553/manifest,data/cache/manifest-files/NNL01/TMA/003/428/003428553.json
NNL01_TMA003430600,003430600,http://iiif.nli.org.il/IIIFv21/DOCID/NNL01_TMA003430600/manifest,data/cache/manifest-files/NNL01/TMA/003/430/003430600.json
NNL01_TMA003535703,003535703,http://iiif.nli.org.il/IIIFv21/DOCID/NNL01_TMA003535703/manifest,data/cache/manifest-files/NNL01/TMA/003/535/003535703.json
NNL01_TMA003752856,003752856,http://iiif.nli.org.il/IIIFv21/DOCID/NNL01_TMA003752856/manifest,data/cache/manifest-files/NNL01/TMA/003/752/003752856.json
NNL01_TMA003752880,003752880,http://iiif.nli.org.il/IIIFv21/DOCID/NNL01_TMA003752880/manifest,data/cache/manifest-files/NNL01/TMA/003/752/003752880.json
NNL01_TMA003752972,003752972,http://iiif.nli.org.il/IIIFv21/DOCID/NNL01_TMA003752972/manifest,data/cache/manifest-files/NNL01/TMA/003/752/003752972.json
NNL01_TMA003428852,003428852,http://iiif.nli.org.il/IIIFv21/DOCID/NNL01_TMA003428852/manifest,data/cache/manifest-files/NNL01/TMA/003/428/003428852.json
NNL01_TMA003426950,003426950,http://iiif.nli.org.il/IIIFv21/DOCID/NNL01_TMA003426950/manifest,data/cache/manifest-files/NNL01/TMA/003/426/003426950.json
NNL01_TMA003863492,003863492,http://iiif.nli.org.il/IIIFv21/DOCID/NNL01_TMA003863492/manifest,data/cache/manifest-files/NNL01/TMA/003/863/003863492.json
NNL01_TMA003777859,003777859,http://iiif.nli.org.il/IIIFv21/DOCID/NNL01_TMA003777859/manifest,data/cache/manifest-files/NNL01/TMA/003/777/003777859.json
NNL01_TMA003430865,003430865,http://iiif.nli.org.il/IIIFv21/DOCID/NNL01_TMA003430865/manifest,data/cache/manifest-files/NNL01/TMA/003/430/003430865.json
NNL01_TMA003429639,003429639,http://iiif.nli.org.il/IIIFv21/DOCID/NNL01_TMA003429639/manifest,data/cache/manifest-files/NNL01/TMA/003/429/003429639.json
NNL01_TMA003429678,003429678,http://iiif.nli.org.il/IIIFv21/DOCID/NNL01_TMA003429678/manifest,data/cache/manifest-files/NNL01/TMA/003/429/003429678.json
NNL01_TMA003429679,003429679,http://iiif.nli.org.il/IIIFv21/DOCID/NNL01_TMA003429679/manifest,data/cache/manifest-files/NNL01/TMA/003/429/003429679.json
NNL01_TMA003567703,003567703,http://iiif.nli.org.il/IIIFv21/DOCID/NNL01_TMA003567703/manifest,data/cache/manifest-files/NNL01/TMA/003/567/003567703.json
NNL01_TMA003430705,003430705,http://iiif.nli.org.il/IIIFv21/DOCID/NNL01_TMA003430705/manifest,data/cache/manifest-files/NNL01/TMA/003/430/003430705.json
NNL01_TMA003429632,003429632,http://iiif.nli.org.il/IIIFv21/DOCID/NNL01_TMA003429632/manifest,data/cache/manifest-files/NNL01/TMA/003/429/003429632.json
NNL01_TMA003429638,003429638,http://iiif.nli.org.il/IIIFv21/DOCID/NNL01_TMA003429638/manifest,data/cache/manifest-files/NNL01/TMA/003/429/003429638.json
NNL01_TMA003431365,003431365,http://iiif.nli.org.il/IIIFv21/DOCID/NNL01_TMA003431365/manifest,data/cache/manifest-files/NNL01/TMA/003/431/003431365.json
NNL01_TMA003430953,003430953,http://iiif.nli.org.il/IIIFv21/DOCID/NNL01_TMA003430953/manifest,data/cache/manifest-files/NNL01/TMA/003/430/003430953.json
NNL01_TMA003863189,003863189,http://iiif.nli.org.il/IIIFv21/DOCID/NNL01_TMA003863189/manifest,data/cache/manifest-files/NNL01/TMA/003/863/003863189.json
