doc_id,system_number,manifest_url,manifest_file
NNL_Ephemera700110955,700110955,http://iiif.nli.org.il/IIIFv21/DOCID/NNL_Ephemera700110955/manifest,data/cache/manifest-files/NNL/Ephemera/700/110/700110955.json
NNL_Ephemera700110957,700110957,http://iiif.nli.org.il/IIIFv21/DOCID/NNL_Ephemera700110957/manifest,data/cache/manifest-files/NNL/Ephemera/700/110/700110957.json
NNL_Ephemera700110961,700110961,http://iiif.nli.org.il/IIIFv21/DOCID/NNL_Ephemera700110961/manifest,data/cache/manifest-files/NNL/Ephemera/700/110/700110961.json
NNL_Ephemera700110966,700110966,http://iiif.nli.org.il/IIIFv21/DOCID/NNL_Ephemera700110966/manifest,data/cache/manifest-files/NNL/Ephemera/700/110/700110966.json
NNL_Ephemera700110976,700110976,http://iiif.nli.org.il/IIIFv21/DOCID/NNL_Ephemera700110976/manifest,data/cache/manifest-files/NNL/Ephemera/700/110/700110976.json
NNL_Ephemera700110978,700110978,http://iiif.nli.org.il/IIIFv21/DOCID/NNL_Ephemera700110978/manifest,data/cache/manifest-files/NNL/Ephemera/700/110/700110978.json
NNL_Ephemera700110979,700110979,http://iiif.nli.org.il/IIIFv21/DOCID/NNL_Ephemera700110979/manifest,data/cache/manifest-files/NNL/Ephemera/700/110/700110979.json
NNL_Ephemera700110980,700110980,http://iiif.nli.org.il/IIIFv21/DOCID/NNL_Ephemera700110980/manifest,data/cache/manifest-files/NNL/Ephemera/700/110/700110980.json
NNL_Ephemera700110981,700110981,http://iiif.nli.org.il/IIIFv21/DOCID/NNL_Ephemera700110981/manifest,data/cache/manifest-files/NNL/Ephemera/700/110/700110981.json
NNL_Ephemera700110984,700110984,http://iiif.nli.org.il/IIIFv21/DOCID/NNL_Ephemera700110984/manifest,data/cache/manifest-files/NNL/Ephemera/700/110/700110984.json
NNL_Ephemera700110987,700110987,http://iiif.nli.org.il/IIIFv21/DOCID/NNL_Ephemera700110987/manifest,data/cache/manifest-files/NNL/Ephemera/700/110/700110987.json
NNL_Ephemera700110989,700110989,http://iiif.nli.org.il/IIIFv21/DOCID/NNL_Ephemera700110989/manifest,data/cache/manifest-files/NNL/Ephemera/700/110/700110989.json
NNL_Ephemera700110992,700110992,http://iiif.nli.org.il/IIIFv21/DOCID/NNL_Ephemera700110992/manifest,data/cache/manifest-files/NNL/Ephemera/700/110/700110992.json
NNL_Ephemera700110996,700110996,http://iiif.nli.org.il/IIIFv21/DOCID/NNL_Ephemera700110996/manifest,data/cache/manifest-files/NNL/Ephemera/700/110/700110996.json
NNL_Ephemera700111002,700111002,http://iiif.nli.org.il/IIIFv21/DOCID/NNL_Ephemera700111002/manifest,data/cache/manifest-files/NNL/Ephemera/700/111/700111002.json
